          36 357 infected 677 at a distance of 0.077434
          36 350 infected 869 at a distance of 0.249590
          36 324 infected 934 at a distance of 0.062704
          36 460 infected 150 at a distance of 0.181104
          36 464 infected 350 at a distance of 0.017752
          36 466 infected 404 at a distance of 0.125860
          36 460 infected 406 at a distance of 0.053728
          36 460 recovered
          36 527 infected 64 at a distance of 0.091521
          36 524 infected 245 at a distance of 0.133247
          36 519 infected 656 at a distance of 0.092390
          36 516 recovered
          36 690 infected 501 at a distance of 0.059906
          36 685 infected 561 at a distance of 0.174814
          36 641 infected 562 at a distance of 0.198547
          36 625 infected 667 at a distance of 0.037059
          36 672 recovered
          36 730 infected 34 at a distance of 0.024062
          36 777 infected 226 at a distance of 0.029869
          36 789 infected 414 at a distance of 0.261473
          36 732 infected 856 at a distance of 0.105800
          36 859 infected 137 at a distance of 0.155442
          36 807 infected 294 at a distance of 0.429446
          36 838 infected 414 at a distance of 0.086731
          36 837 infected 616 at a distance of 0.295221
          36 893 infected 763 at a distance of 0.012823
          36 967 infected 5 at a distance of 0.366912
          36 999 infected 23 at a distance of 0.064911
          36 983 infected 622 at a distance of 0.096175
          36 995 infected 670 at a distance of 0.182082
          36 921 infected 970 at a distance of 0.163662
          37 33 infected 156 at a distance of 0.081443
          37 73 infected 165 at a distance of 0.105421
          37 73 infected 366 at a distance of 0.142730
          37 33 infected 401 at a distance of 0.110433
          37 73 infected 440 at a distance of 0.106976
          37 93 infected 558 at a distance of 0.116576
          37 42 infected 776 at a distance of 0.115401
          37 77 infected 900 at a distance of 0.320846
          37 146 infected 174 at a distance of 0.098317
          37 190 infected 350 at a distance of 0.015776
          37 150 infected 492 at a distance of 0.091057
          37 136 infected 532 at a distance of 0.064282
          37 149 infected 703 at a distance of 0.119461
          37 190 infected 731 at a distance of 0.073007
          37 188 infected 784 at a distance of 0.290115
          37 143 recovered
          37 229 infected 329 at a distance of 0.064638
          37 251 infected 578 at a distance of 0.128856
          37 294 infected 736 at a distance of 0.062007
          37 270 infected 880 at a distance of 0.122482
          37 296 infected 961 at a distance of 0.072967
          37 278 recovered
          37 312 infected 781 at a distance of 0.102080
          37 305 infected 999 at a distance of 0.053624
          37 490 infected 199 at a distance of 0.037614
          37 424 infected 545 at a distance of 0.074331
          37 424 infected 826 at a distance of 0.076940
          37 511 infected 234 at a distance of 0.083584
          37 530 infected 583 at a distance of 0.083380
          37 535 infected 857 at a distance of 0.077244
          37 667 infected 88 at a distance of 0.031125
          37 630 infected 227 at a distance of 0.053770
          37 667 infected 535 at a distance of 0.156254
          37 684 infected 686 at a distance of 0.033563
          37 645 recovered
          37 742 infected 43 at a distance of 0.053756
          37 792 infected 46 at a distance of 0.072536
          37 703 infected 403 at a distance of 0.086098
          37 716 infected 553 at a distance of 0.046352
          37 781 infected 595 at a distance of 0.031783
          37 781 infected 664 at a distance of 0.059345
          37 768 infected 726 at a distance of 0.139366
          37 722 infected 855 at a distance of 0.044828
          37 802 infected 262 at a distance of 0.078807
          37 890 infected 284 at a distance of 0.067213
          37 830 infected 541 at a distance of 0.247008
          37 961 infected 595 at a distance of 0.133848
          38 77 infected 59 at a distance of 0.048645
          38 23 infected 94 at a distance of 0.095753
          38 93 infected 102 at a distance of 0.206483
          38 64 infected 165 at a distance of 0.133190
          38 72 infected 572 at a distance of 0.073047
          38 94 infected 623 at a distance of 0.207722
          38 88 infected 857 at a distance of 0.207255
          38 59 recovered
          38 73 recovered
          38 199 infected 294 at a distance of 0.077511
          38 136 infected 460 at a distance of 0.189526
          38 156 infected 826 at a distance of 0.241157
          38 156 infected 884 at a distance of 0.087403
          38 284 infected 296 at a distance of 0.242623
          38 227 infected 490 at a distance of 0.084197
          38 250 infected 507 at a distance of 0.096231
          38 226 recovered
          38 329 infected 595 at a distance of 0.060643
          38 383 infected 728 at a distance of 0.135775
          38 373 infected 837 at a distance of 0.123488
          38 492 infected 96 at a distance of 0.085536
          38 475 infected 143 at a distance of 0.068866
          38 530 infected 270 at a distance of 0.064992
          38 524 infected 373 at a distance of 0.094973
          38 507 infected 492 at a distance of 0.023751
          38 527 infected 695 at a distance of 0.040919
          38 561 infected 826 at a distance of 0.088075
          38 553 recovered
          38 640 infected 288 at a distance of 0.239694
          38 646 infected 296 at a distance of 0.044597
          38 640 infected 304 at a distance of 0.099550
          38 685 infected 429 at a distance of 0.092191
          38 667 infected 707 at a distance of 0.357227
          38 684 infected 836 at a distance of 0.041337
          38 644 infected 986 at a distance of 0.102048
          38 732 infected 11 at a distance of 0.382454
          38 717 infected 19 at a distance of 0.158845
          38 769 infected 154 at a distance of 0.022143
          38 722 infected 632 at a distance of 0.059345
          38 776 infected 644 at a distance of 0.075807
          38 763 infected 791 at a distance of 0.009822
          38 857 infected 65 at a distance of 0.157488
          38 884 infected 362 at a distance of 0.027711
          38 986 infected 617 at a distance of 0.154619
          38 986 infected 630 at a distance of 0.064390
          38 970 infected 691 at a distance of 0.047189
          38 955 recovered
          39 19 infected 209 at a distance of 0.004480
          39 65 infected 251 at a distance of 0.113426
          39 94 infected 284 at a distance of 0.222383
          39 23 infected 565 at a distance of 0.136966
          39 77 infected 706 at a distance of 0.074937
          39 96 infected 841 at a distance of 0.035579
          39 77 infected 983 at a distance of 0.129048
          39 121 infected 33 at a distance of 0.065517
          39 109 infected 199 at a distance of 0.191272
          39 188 infected 665 at a distance of 0.001027
          39 234 infected 238 at a distance of 0.022284
          39 251 infected 438 at a distance of 0.023997
          39 245 infected 524 at a distance of 0.144463
          39 295 infected 565 at a distance of 0.089958
          39 238 infected 751 at a distance of 0.044923
          39 205 infected 838 at a distance of 0.234273
          39 406 infected 34 at a distance of 0.039338
          39 464 infected 94 at a distance of 0.050809
          39 440 infected 183 at a distance of 0.055265
          39 403 infected 324 at a distance of 0.260746
          39 406 infected 562 at a distance of 0.079083
          39 401 infected 652 at a distance of 0.206464
          39 401 infected 704 at a distance of 0.061103
          39 475 infected 920 at a distance of 0.021218
          39 545 infected 42 at a distance of 0.083651
          39 501 infected 295 at a distance of 0.215144
          39 507 infected 354 at a distance of 0.129222
          39 561 infected 460 at a distance of 0.096446
          39 584 infected 565 at a distance of 0.056219
          39 565 infected 731 at a distance of 0.093344
          39 604 infected 3 at a distance of 0.118182
          39 641 infected 194 at a distance of 0.077748
          39 690 infected 364 at a distance of 0.082839
          39 635 recovered
          39 640 recovered
          39 751 infected 62 at a distance of 0.045017
          39 777 infected 226 at a distance of 0.017886
          39 744 infected 266 at a distance of 0.022603
          39 703 infected 578 at a distance of 0.168049
          39 734 infected 667 at a distance of 0.020692
          39 722 infected 920 at a distance of 0.066726
          39 836 infected 344 at a distance of 0.242584
          39 855 infected 494 at a distance of 0.108857
          39 836 infected 511 at a distance of 0.080621
          39 869 infected 756 at a distance of 0.006370
          39 836 infected 999 at a distance of 0.119907
          39 997 infected 59 at a distance of 0.022876
          39 920 infected 379 at a distance of 0.194654
          39 960 infected 499 at a distance of 0.071920
          39 934 infected 521 at a distance of 0.229047
          40 41 infected 6 at a distance of 0.118055
          40 62 infected 26 at a distance of 0.086293
          40 72 infected 245 at a distance of 0.169615
          40 62 infected 535 at a distance of 0.028054
          40 65 infected 619 at a distance of 0.289519
          40 96 infected 790 at a distance of 0.064865
          40 11 infected 806 at a distance of 0.031729
          40 88 infected 878 at a distance of 0.069726
          40 117 infected 357 at a distance of 0.061387
          40 109 infected 408 at a distance of 0.031449
          40 117 infected 467 at a distance of 0.241193
          40 165 infected 488 at a distance of 0.118379
          40 174 recovered
          40 262 infected 77 at a distance of 0.180262
          40 234 infected 318 at a distance of 0.055260
          40 202 infected 534 at a distance of 0.178306
          40 205 infected 723 at a distance of 0.130896
          40 296 infected 961 at a distance of 0.059447
          40 251 recovered
          40 347 infected 278 at a distance of 0.076475
          40 368 infected 623 at a distance of 0.075803
          40 358 infected 708 at a distance of 0.045712
          40 368 infected 732 at a distance of 0.104860
          40 340 infected 999 at a distance of 0.103529
          40 479 infected 206 at a distance of 0.066459
          40 488 infected 346 at a distance of 0.132789
          40 488 infected 356 at a distance of 0.071457
          40 438 infected 472 at a distance of 0.141052
          40 488 infected 533 at a distance of 0.136178
          40 490 infected 653 at a distance of 0.084273
          40 472 infected 897 at a distance of 0.133866
          40 513 infected 401 at a distance of 0.072356
          40 527 infected 565 at a distance of 0.163656
          40 554 infected 620 at a distance of 0.057944
          40 565 infected 689 at a distance of 0.037964
          40 654 infected 353 at a distance of 0.007007
          40 623 infected 535 at a distance of 0.012752
          40 603 infected 807 at a distance of 0.090833
          40 604 infected 811 at a distance of 0.019541
          40 654 infected 857 at a distance of 0.074620
          40 745 infected 114 at a distance of 0.023717
          40 776 infected 203 at a distance of 0.066591
          40 731 infected 324 at a distance of 0.059877
          40 706 infected 429 at a distance of 0.042031
          40 769 infected 629 at a distance of 0.211468
          40 781 infected 702 at a distance of 0.028334
          40 732 infected 807 at a distance of 0.139609
          40 890 infected 229 at a distance of 0.203019
          40 884 infected 335 at a distance of 0.086854
          40 812 infected 593 at a distance of 0.102295
          40 826 infected 646 at a distance of 0.074827
          40 857 infected 905 at a distance of 0.027145
          40 934 infected 19 at a distance of 0.250770
          40 967 infected 759 at a distance of 0.127649
          41 74 infected 121 at a distance of 0.047034
          41 11 infected 270 at a distance of 0.151554
          41 41 infected 524 at a distance of 0.207037
          41 41 infected 526 at a distance of 0.080465
          41 46 infected 995 at a distance of 0.135976
          41 101 infected 296 at a distance of 0.103063
          41 109 infected 304 at a distance of 0.123370
          41 100 infected 456 at a distance of 0.066470
          41 125 infected 617 at a distance of 0.050758
          41 117 infected 807 at a distance of 0.042187
          41 194 recovered
          41 366 infected 17 at a distance of 0.041251
          41 324 infected 187 at a distance of 0.073506
          41 320 infected 412 at a distance of 0.071601
          41 379 infected 497 at a distance of 0.093119
          41 358 infected 529 at a distance of 0.207627
          41 340 infected 640 at a distance of 0.066151
          41 305 infected 664 at a distance of 0.058059
          41 329 infected 740 at a distance of 0.211798
          41 392 infected 872 at a distance of 0.207490
          41 335 recovered
          41 362 recovered
          41 488 infected 159 at a distance of 0.292306
          41 456 infected 359 at a distance of 0.077872
          41 408 infected 593 at a distance of 0.016075
          41 424 infected 759 at a distance of 0.136289
          41 479 infected 818 at a distance of 0.168661
          41 532 infected 89 at a distance of 0.049428
          41 511 infected 135 at a distance of 0.219345
          41 538 infected 222 at a distance of 0.170122
          41 572 infected 593 at a distance of 0.084240
          41 501 infected 865 at a distance of 0.046536
          41 646 infected 408 at a distance of 0.087238
          41 629 infected 446 at a distance of 0.083569
          41 641 infected 464 at a distance of 0.121158
          41 691 infected 469 at a distance of 0.116791
          41 667 infected 539 at a distance of 0.192995
          41 653 infected 616 at a distance of 0.102727
          41 653 infected 789 at a distance of 0.094584
          41 656 infected 806 at a distance of 0.157051
          41 623 recovered
          41 646 recovered
          41 791 infected 41 at a distance of 0.010335
          41 717 infected 109 at a distance of 0.245752
          41 789 infected 434 at a distance of 0.050622
          41 763 infected 785 at a distance of 0.075357
          41 723 died
          41 841 infected 63 at a distance of 0.076786
          41 869 infected 611 at a distance of 0.021523
          41 893 infected 625 at a distance of 0.098315
          41 827 infected 664 at a distance of 0.139151
          41 811 infected 810 at a distance of 0.093231
          41 859 infected 815 at a distance of 0.089582
          41 921 infected 340 at a distance of 0.129164
          41 920 infected 406 at a distance of 0.087364
          42 72 infected 13 at a distance of 0.091335
          42 11 infected 79 at a distance of 0.011430
          42 62 infected 154 at a distance of 0.125964
          42 63 infected 483 at a distance of 0.146657
          42 65 infected 519 at a distance of 0.084795
          42 6 infected 791 at a distance of 0.098169
          42 65 infected 883 at a distance of 0.061575
          42 3 infected 953 at a distance of 0.096278
          42 5 recovered
          42 78 recovered
          42 79 recovered
          42 114 infected 135 at a distance of 0.043571
          42 183 infected 267 at a distance of 0.045688
          42 109 infected 463 at a distance of 0.102016
          42 172 infected 494 at a distance of 0.114995
          42 165 infected 624 at a distance of 0.158574
          42 147 infected 712 at a distance of 0.079158
          42 162 infected 787 at a distance of 0.127840
          42 135 infected 801 at a distance of 0.182316
          42 183 infected 803 at a distance of 0.054508
          42 294 infected 740 at a distance of 0.133442
          42 202 infected 759 at a distance of 0.040066
          42 288 infected 814 at a distance of 0.167024
          42 364 infected 332 at a distance of 0.179917
          42 392 infected 729 at a distance of 0.112616
          42 332 recovered
          42 446 infected 153 at a distance of 0.042898
          42 464 infected 186 at a distance of 0.020801
          42 467 infected 235 at a distance of 0.020279
          42 438 infected 395 at a distance of 0.189037
          42 494 infected 688 at a distance of 0.049355
          42 488 infected 799 at a distance of 0.187847
          42 467 infected 937 at a distance of 0.122830
          42 541 infected 11 at a distance of 0.148957
          42 521 infected 399 at a distance of 0.076646
          42 538 infected 976 at a distance of 0.065369
          42 541 infected 983 at a distance of 0.059671
          42 628 infected 105 at a distance of 0.023645
          42 622 infected 148 at a distance of 0.156508
          42 664 infected 855 at a distance of 0.167442
          42 776 infected 6 at a distance of 0.347173
          42 785 infected 19 at a distance of 0.063972
          42 744 infected 51 at a distance of 0.101425
          42 730 infected 187 at a distance of 0.176319
          42 763 infected 766 at a distance of 0.108595
          42 865 infected 25 at a distance of 0.038044
          42 814 infected 130 at a distance of 0.018890
          42 884 infected 312 at a distance of 0.042763
          42 803 infected 560 at a distance of 0.051439
          42 883 infected 662 at a distance of 0.113407
          42 878 infected 711 at a distance of 0.109984
          42 844 infected 753 at a distance of 0.010028
          42 838 infected 767 at a distance of 0.177348
          42 880 infected 841 at a distance of 0.109563
          42 852 died
          42 897 recovered
          42 967 infected 203 at a distance of 0.035735
          42 983 infected 456 at a distance of 0.254063
          42 953 infected 691 at a distance of 0.105078
          42 961 infected 837 at a distance of 0.096590
          42 934 infected 931 at a distance of 0.370833
          43 3 infected 245 at a distance of 0.095207
          43 74 infected 275 at a distance of 0.223944
          43 72 infected 329 at a distance of 0.096973
          43 13 infected 584 at a distance of 0.063943
          43 35 infected 641 at a distance of 0.397265
          43 23 infected 711 at a distance of 0.069555
          43 51 infected 946 at a distance of 0.054311
          43 17 recovered
          43 100 infected 91 at a distance of 0.106141
          43 156 infected 562 at a distance of 0.112993
          43 199 infected 678 at a distance of 0.003012
          43 130 infected 977 at a distance of 0.136483
          43 275 infected 148 at a distance of 0.066319
          43 249 infected 502 at a distance of 0.145465
          43 229 infected 986 at a distance of 0.085298
          43 366 infected 300 at a distance of 0.276807
          43 395 infected 741 at a distance of 0.079078
          43 399 infected 771 at a distance of 0.071463
          43 346 infected 776 at a distance of 0.519290
          43 359 infected 847 at a distance of 0.022398
          43 356 infected 978 at a distance of 0.024754
          43 329 recovered
          43 340 recovered
          43 357 recovered
          43 429 infected 2 at a distance of 0.099275
          43 408 infected 134 at a distance of 0.081975
          43 490 infected 284 at a distance of 0.053943
